DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2019,3.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2008,199.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2009,200.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2010,200.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2011,201.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2012,201.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2013,199.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2014,206.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2015,205.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2016,205.4,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2017,203.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2018,202.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IT,2019,201.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2008,227.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2009,228.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2010,230.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2011,232.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2012,234.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2013,236.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2014,235.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2015,237.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2016,238.7,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2017,240.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2018,242.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LI,2019,244.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2008,51.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2009,50.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2010,49.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2011,48.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2012,47.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2013,47.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2014,46.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2015,46.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2016,45.8,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2017,45.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,LT,2018,44.7,
